timestamps,TP9,AF7,AF8,TP10,Right AUX
1735523377.200,8.301,20.996,20.020,-31.250,-76.660
1735523377.204,33.691,19.531,19.531,73.730,122.559
1735523377.207,52.246,22.949,28.320,112.305,253.418
1735523377.211,25.391,23.926,34.668,-6.836,13.184
1735523377.215,15.625,22.949,38.086,-37.109,-152.832
1735523377.219,30.762,29.785,39.551,49.805,-12.207
1735523377.223,48.828,31.738,37.109,118.652,180.176
1735523377.227,27.344,24.414,39.062,24.902,53.711
1735523377.231,7.812,21.973,37.598,-53.223,-145.996
1735523377.235,20.996,21.973,36.621,7.812,-62.988
1735523377.239,44.434,23.438,34.668,102.051,197.266
1735523377.243,37.598,27.832,35.645,48.828,149.902
1735523377.247,8.789,26.855,42.480,-47.363,-88.379
1735523377.250,5.371,18.555,42.480,-21.973,-93.262
1735523377.254,33.203,18.555,44.922,82.031,120.117
1735523377.258,45.410,21.973,54.199,88.867,189.453
1735523377.262,15.625,20.020,51.758,-20.996,-48.828
1735523377.266,2.930,20.020,47.363,-37.598,-144.043
1735523377.270,20.508,17.090,46.875,49.805,19.531
1735523377.274,35.645,16.602,46.387,103.027,207.031
1735523377.278,19.531,17.578,49.805,2.930,50.293
1735523377.282,6.348,14.160,49.316,-40.527,-87.402
1735523377.286,26.367,17.578,45.410,30.762,11.230
1735523377.289,50.293,20.996,43.457,105.957,177.734
1735523377.293,41.016,21.973,49.316,30.273,97.656
1735523377.297,32.715,25.879,52.246,-50.781,-96.191
1735523377.301,42.969,20.508,39.062,-4.395,-57.129
1735523377.305,65.430,17.578,31.738,84.961,155.273
1735523377.309,57.617,26.367,32.227,44.434,142.578
1735523377.313,35.156,32.227,33.691,-49.805,-82.520
1735523377.317,30.762,31.250,34.668,-27.832,-118.164
1735523377.321,46.875,27.344,32.227,77.148,81.543
1735523377.325,47.363,25.391,32.715,87.402,179.688
1735523377.329,14.160,30.273,36.621,-27.832,-53.711
1735523377.332,6.348,30.273,37.598,-34.668,-142.090
1735523377.336,36.133,25.391,38.574,59.570,31.250
1735523377.340,55.176,23.926,39.551,117.676,203.613
1735523377.344,24.414,25.391,46.387,21.484,36.621
1735523377.348,8.789,21.484,49.805,-31.738,-140.137
1735523377.352,20.996,18.066,41.016,37.598,-30.762
1735523377.356,46.387,16.113,35.645,126.465,198.242
1735523377.360,35.156,20.020,38.574,58.105,112.793
1735523377.364,9.277,16.602,38.574,-37.109,-113.770
1735523377.368,17.090,11.230,34.180,1.465,-76.172
1735523377.371,38.574,15.137,34.180,102.539,145.996
1735523377.375,35.156,14.648,35.156,84.473,151.367
1735523377.379,4.883,18.555,35.156,-21.973,-80.078
1735523377.383,1.465,19.531,32.715,-19.531,-98.145
1735523377.387,29.785,17.090,30.762,81.543,83.496
1735523377.391,33.691,16.113,30.762,105.469,190.430
1735523377.395,11.230,16.602,29.785,-10.254,-16.113
1735523377.399,8.789,13.672,35.156,-36.133,-153.809
1735523377.403,29.785,15.137,36.621,47.363,14.160
1735523377.407,61.523,20.020,31.250,112.793,204.590
1735523377.411,41.504,18.555,30.273,16.113,54.199
1735523377.414,19.043,17.090,26.367,-48.340,-104.492
1735523377.418,41.016,19.531,21.973,10.742,-46.387
1735523377.422,66.895,23.926,18.555,92.773,165.527
1735523377.426,41.504,20.996,21.973,44.434,123.535
1735523377.430,14.648,17.090,31.250,-37.109,-87.891
1735523377.434,29.785,30.273,33.203,-3.418,-81.055
1735523377.438,55.176,38.574,28.809,95.215,126.953
1735523377.442,47.852,32.227,26.855,84.961,188.965
1735523377.446,17.090,26.367,25.391,-23.926,-28.809
1735523377.450,15.625,25.391,23.926,-19.043,-76.172
1735523377.454,41.504,29.785,24.902,84.961,82.031
1735523377.457,48.828,30.273,26.855,110.352,190.430
1735523377.461,16.113,24.414,25.391,-3.906,4.883
1735523377.465,3.418,21.973,25.391,-31.250,-115.234
1735523377.469,20.020,20.996,28.320,45.410,12.207
1735523377.473,44.434,20.508,23.926,117.188,200.684
1735523377.477,20.996,21.484,20.020,23.438,84.473
1735523377.481,-4.883,19.043,21.973,-55.176,-108.887
1735523377.485,9.277,20.996,24.414,7.812,-48.828
1735523377.489,31.738,18.555,21.484,102.051,187.988
1735523377.493,14.160,11.230,16.113,49.316,148.926
1735523377.496,-5.371,10.254,16.602,-48.828,-72.754
1735523377.500,2.441,17.090,20.996,-21.973,-59.082
1735523377.504,30.273,15.625,18.066,78.613,140.137
1735523377.508,41.504,16.602,18.066,88.867,193.359
1735523377.512,16.602,28.320,20.508,-25.879,-50.781
1735523377.516,14.160,27.832,20.508,-44.922,-139.160
1735523377.520,41.016,25.391,20.996,54.688,52.246
1735523377.524,59.082,29.785,22.949,110.840,207.031
1735523377.528,41.016,31.738,25.391,6.348,8.789
1735523377.532,24.414,27.344,26.855,-40.039,-121.094
1735523377.536,30.762,25.879,23.438,29.297,-0.488
1735523377.539,50.293,23.438,18.066,105.469,194.336
1735523377.543,30.273,20.996,17.090,32.715,105.957
1735523377.547,7.324,18.555,16.113,-45.898,-113.281
1735523377.551,11.719,11.230,13.184,-0.977,-79.102
1735523377.555,34.180,11.719,11.230,87.891,182.617
1735523377.559,31.738,21.484,16.113,49.805,192.871
1735523377.563,4.395,25.879,17.578,-51.270,-80.078
1735523377.567,8.301,20.508,16.602,-33.691,-123.535
1735523377.571,38.574,20.508,16.113,71.777,110.352
1735523377.575,47.363,27.832,12.695,89.355,228.027
1735523377.579,23.438,34.668,16.113,-26.855,-44.434
1735523377.582,11.719,36.133,21.973,-38.574,-139.160
1735523377.586,26.855,31.250,18.555,56.152,50.293
1735523377.590,46.387,30.273,14.160,112.793,192.871
1735523377.594,25.391,34.668,15.625,12.695,22.461
1735523377.598,2.930,29.297,16.113,-47.363,-125.000
