timestamps,TP9,AF7,AF8,TP10,Right AUX
1734296595.750,8.301,56.152,21.484,-35.645,-170.898
1734296595.754,30.762,51.270,22.949,25.391,-41.504
1734296595.758,62.988,51.758,20.996,104.980,196.777
1734296595.762,45.898,49.805,22.461,55.176,133.301
1734296595.766,17.578,49.805,20.508,-29.297,-148.438
1734296595.770,31.250,50.781,15.625,6.348,-119.629
1734296595.774,50.293,45.410,21.484,92.773,195.312
1734296595.778,31.250,38.574,27.832,74.707,226.074
1734296595.782,-1.953,35.156,25.391,-27.344,-29.785
1734296595.785,-9.277,29.785,22.949,-45.898,-136.719
1734296595.789,24.902,23.926,20.996,50.293,82.520
1734296595.793,39.551,25.391,19.043,91.797,240.723
1734296595.797,12.695,31.250,22.461,12.207,16.113
1734296595.801,-0.488,33.691,27.832,-39.551,-182.129
1734296595.805,27.832,30.273,26.367,38.086,9.766
1734296595.809,52.246,26.855,19.531,105.957,245.605
1734296595.813,25.879,28.320,20.996,35.645,119.629
1734296595.817,2.930,23.926,21.973,-43.457,-140.137
1734296595.821,25.391,26.367,20.508,7.324,-59.082
1734296595.824,56.641,33.691,18.555,86.914,209.473
1734296595.828,48.340,33.691,16.113,48.828,154.297
1734296595.832,14.160,28.320,20.020,-40.527,-143.066
1734296595.836,25.879,24.902,23.926,-15.625,-133.789
1734296595.840,58.594,30.273,24.902,78.613,150.391
1734296595.844,49.805,38.574,25.391,76.660,192.871
1734296595.848,8.789,38.086,23.438,-10.742,-41.992
1734296595.852,-0.488,31.738,24.902,-30.273,-157.715
1734296595.856,31.250,28.320,29.297,55.176,65.430
1734296595.860,36.621,28.809,28.320,96.680,236.816
1734296595.864,2.930,30.273,27.832,3.906,43.457
1734296595.867,-13.184,32.227,29.785,-57.617,-160.645
1734296595.871,19.531,24.414,26.367,23.438,2.930
1734296595.875,50.781,21.484,25.391,93.750,230.469
1734296595.879,24.414,15.137,27.344,23.926,115.723
1734296595.883,-8.301,11.230,27.344,-54.688,-152.344
1734296595.887,6.836,31.738,25.879,-1.465,-74.707
1734296595.891,43.457,32.715,24.414,90.332,190.918
1734296595.895,36.133,24.414,28.809,59.570,145.508
1734296595.899,-7.812,33.691,26.367,-41.016,-116.699
1734296595.903,-8.301,35.645,20.508,-32.715,-143.555
1734296595.906,30.762,26.855,20.508,67.871,126.953
1734296595.910,30.273,27.832,16.602,61.035,228.516
1734296595.914,-3.418,27.832,15.137,-35.156,-11.719
1734296595.918,-7.812,27.832,16.113,-57.617,-173.828
1734296595.922,24.414,28.809,15.625,22.461,21.484
1734296595.926,43.457,22.461,16.113,92.285,243.164
1734296595.930,7.324,24.902,13.672,13.672,77.148
1734296595.934,-22.949,24.902,16.113,-76.172,-172.852
1734296595.938,1.953,30.762,20.020,-14.160,-21.973
1734296595.942,31.738,44.922,19.531,64.941,232.910
1734296595.946,12.207,45.898,25.391,15.137,104.492
1734296595.949,-13.672,45.410,29.785,-57.129,-161.133
1734296595.953,24.414,59.570,16.113,-14.648,-102.539
1734296595.957,71.289,63.965,17.578,87.402,169.922
1734296595.961,35.645,47.852,36.133,71.289,188.965
1734296595.965,-27.344,38.574,37.598,-41.992,-61.035
1734296595.969,-25.879,26.855,34.180,-43.945,-144.531
1734296595.973,20.996,19.043,43.945,56.152,95.215
1734296595.977,15.137,18.066,53.223,74.219,230.957
1734296595.981,-36.133,21.484,58.105,-20.020,2.441
1734296595.985,-46.875,26.367,61.035,-55.664,-152.344
1734296595.988,-22.461,17.090,66.406,21.973,48.340
1734296595.992,-15.137,12.207,74.707,68.848,230.957
1734296595.996,-39.551,18.555,72.266,-0.488,72.754
