timestamps,TP9,AF7,AF8,TP10,Right AUX
1738881651.117,-6.348,-44.434,-35.156,-11.719,0.000
1738881651.121,-14.648,-46.387,-32.715,-12.207,0.000
1738881651.125,-9.766,-47.363,-36.133,-11.719,0.000
1738881651.129,-10.254,-50.781,-41.992,-12.207,0.000
1738881651.133,-24.902,-52.734,-42.480,-27.344,0.000
1738881651.136,-25.391,-51.270,-41.016,-32.715,0.000
1738881651.140,-13.184,-58.105,-41.992,-26.855,0.000
1738881651.144,-14.648,-60.059,-42.969,-20.508,0.000
1738881651.148,-4.883,-55.664,-42.969,-26.367,0.000
1738881651.152,-5.859,-54.199,-40.039,-32.715,0.000
1738881651.156,-15.625,-52.734,-43.945,-21.973,0.000
1738881651.160,-11.230,-50.293,-48.828,-14.648,0.000
1738881651.164,-14.648,-51.270,-45.898,-16.113,0.000
1738881651.168,-12.695,-51.758,-46.387,-20.996,0.000
1738881651.172,-14.648,-46.875,-45.410,-14.648,0.000
1738881651.176,-13.672,-40.527,-39.062,-9.277,0.000
1738881651.179,-7.324,-46.875,-38.574,-17.090,0.000
1738881651.183,-19.531,-56.152,-43.457,-18.555,0.000
1738881651.187,-32.227,-55.176,-46.387,-17.578,0.000
1738881651.191,-38.574,-51.758,-45.898,-15.137,0.000
1738881651.195,-41.992,-53.223,-48.340,-7.812,0.000
1738881651.199,-31.738,-50.781,-52.246,-15.137,0.000
1738881651.203,-20.508,-47.363,-46.387,-27.344,0.000
1738881651.207,-25.391,-49.316,-35.156,-10.254,0.000
1738881651.211,-29.785,-46.875,-37.109,-4.395,0.000
1738881651.215,-38.086,-47.363,-38.086,-15.625,0.000
1738881651.219,-34.180,-47.852,-29.785,-5.371,0.000
1738881651.222,-18.555,-41.016,-30.762,-2.441,0.000
1738881651.226,-13.184,-44.922,-34.180,14.648,0.000
1738881651.230,-16.602,-47.363,-36.133,13.184,0.000
1738881651.234,-26.367,-47.363,-41.016,-18.066,0.000
1738881651.238,-22.949,-49.316,-44.434,-25.879,0.000
1738881651.242,-10.742,-47.363,-41.992,-10.742,0.000
1738881651.246,-19.531,-48.340,-34.668,-9.766,0.000
1738881651.250,-34.668,-54.199,-34.180,-20.508,0.000
1738881651.254,-33.691,-58.594,-34.180,-9.277,0.000
1738881651.258,-17.090,-55.176,-29.785,15.137,0.000
1738881651.261,-8.789,-44.434,-39.551,-2.441,0.000
1738881651.265,-31.738,-41.992,-52.734,-48.828,0.000
1738881651.269,-19.043,-41.992,-48.340,-30.273,0.000
1738881651.273,-8.789,-38.086,-42.969,-11.719,0.000
1738881651.277,-35.645,-43.457,-45.410,-28.809,0.000
1738881651.281,-18.066,-43.457,-45.898,-16.602,0.000
1738881651.285,-18.555,-37.598,-41.016,-19.043,0.000
1738881651.289,-18.555,-37.598,-36.133,-22.949,0.000
1738881651.293,-10.742,-37.109,-37.598,-21.484,0.000
1738881651.297,-13.184,-31.738,-35.645,-24.902,0.000
1738881651.301,-0.977,-32.227,-30.762,-16.602,0.000
1738881651.304,3.906,-38.086,-28.320,-8.789,0.000
1738881651.308,3.418,-42.480,-35.645,-7.324,0.000
1738881651.312,-12.207,-44.434,-45.410,-10.254,0.000
1738881651.316,-13.672,-46.387,-46.875,-7.812,0.000
1738881651.320,-11.719,-49.316,-46.875,-17.090,0.000
1738881651.324,-15.625,-50.781,-45.898,-22.949,0.000
1738881651.328,-14.160,-49.316,-45.410,-11.230,0.000
